"Gene_id","Gene_name","Gene_type","Chromosome","Gene_start","Gene_end","Gene_age"
"ENSG00000159217","IGF2BP1","protein_coding","17",48997412,49055650,12
"ENSG00000252636","RNU6-826P","snRNA","17",49036352,49036455,14
"ENSG00000167080","B4GALNT2","protein_coding","17",49132460,49176840,9
"ENSG00000167083","GNGT2","protein_coding","17",49202791,49210574,12
"ENSG00000108798","ABI3","protein_coding","17",49210227,49223225,7
"ENSG00000173868","PHOSPHO1","protein_coding","17",49223362,49230766,2
"ENSG00000273500","MIR6129","miRNA","17",49288346,49288454,19
"ENSG00000198740","ZNF652","protein_coding","17",49289206,49362473,12
"ENSG00000167085","PHB","protein_coding","17",49404049,49414905,1
"ENSG00000064300","NGFR","protein_coding","17",49495293,49515017,6
"ENSG00000182575","NXPH3","protein_coding","17",49575858,49583827,13
"ENSG00000121067","SPOP","protein_coding","17",49598884,49678234,2
"ENSG00000121073","SLC35B1","protein_coding","17",49700943,49709014,1
"ENSG00000121104","FAM117A","protein_coding","17",49710332,49789180,12
"ENSG00000136504","KAT7","protein_coding","17",49788555,49835030,1
"ENSG00000176358","TAC4","protein_coding","17",49838309,49848017,17
"ENSG00000199492","RNU6-1313P","snRNA","17",49966075,49966176,12
"ENSG00000108813","DLX4","protein_coding","17",49968970,49974959,17
"ENSG00000064195","DLX3","protein_coding","17",49990005,49995224,12
"ENSG00000005884","ITGA3","protein_coding","17",50055968,50090481,12
"ENSG00000005882","PDK2","protein_coding","17",50094737,50112152,1
"ENSG00000167100","SAMD14","protein_coding","17",50110040,50129882,15
"ENSG00000108819","PPP1R9B","protein_coding","17",50133735,50150630,12
"ENSG00000108823","SGCA","protein_coding","17",50164214,50175931,6
"ENSG00000188662","HILS1","transcribed_unitary_pseudogene","17",50171428,50181178,18
"ENSG00000108821","COL1A1","protein_coding","17",50183289,50201632,12
"ENSG00000167105","TMEM92","protein_coding","17",50271406,50281485,15
"ENSG00000015532","XYLT2","protein_coding","17",50346092,50363138,2
"ENSG00000108826","MRPL27","protein_coding","17",50367857,50373214,1
"ENSG00000154920","EME1","protein_coding","17",50373220,50381483,3
"ENSG00000108829","LRRC59","protein_coding","17",50375059,50397553,7
"ENSG00000167107","ACSF2","protein_coding","17",50426158,50474845,1
"ENSG00000136457","CHAD","protein_coding","17",50464496,50468966,12
"ENSG00000136444","RSAD1","protein_coding","17",50478800,50485975,1
"ENSG00000136449","MYCBPAP","protein_coding","17",50508384,50531501,1
"ENSG00000049283","EPN3","protein_coding","17",50532543,50543750,1
"ENSG00000006282","SPATA20","protein_coding","17",50543058,50555852,1
"ENSG00000006283","CACNA1G","protein_coding","17",50561068,50627474,7
"ENSG00000108846","ABCC3","protein_coding","17",50634777,50692252,1
"ENSG00000154945","ANKRD40","protein_coding","17",50693190,50707924,6
"ENSG00000108848","LUC7L3","protein_coding","17",50719544,50756213,2
"ENSG00000173714","WFIKKN2","protein_coding","17",50834650,50842348,6
"ENSG00000141232","TOB1","protein_coding","17",50862223,50867978,7
"ENSG00000008294","SPAG9","protein_coding","17",50962174,51120865,6
"ENSG00000239672","NME1","protein_coding","17",51153536,51162428,1
"ENSG00000011052","NME1-NME2","protein_coding","17",51153590,51171744,3
"ENSG00000243678","NME2","protein_coding","17",51165435,51171747,1
"ENSG00000011258","MBTD1","protein_coding","17",51177425,51260163,6
"ENSG00000011260","UTP18","protein_coding","17",51260528,51297936,1
"ENSG00000154975","CA10","protein_coding","17",51630313,52160017,7
"ENSG00000141200","KIF2B","protein_coding","17",53822901,53825213,15
"ENSG00000251809","RN7SKP14","misc_RNA","17",54770949,54771277,15
"ENSG00000141198","TOM1L1","protein_coding","17",54899387,54961956,13
"ENSG00000166260","COX11","protein_coding","17",54951902,54968785,1
"ENSG00000166263","STXBP4","protein_coding","17",54968727,55173632,4
"ENSG00000108924","HLF","protein_coding","17",55265012,55325065,7
"ENSG00000108960","MMD","protein_coding","17",55392613,55421992,1
"ENSG00000261873","SMIM36","protein_coding","17",55448433,55511444,18
"ENSG00000200107","RNU6-1249P","snRNA","17",55551810,55551920,15
"ENSG00000166292","TMEM100","protein_coding","17",55719627,55732121,12
"ENSG00000141179","PCTP","protein_coding","17",55750979,55842830,6
"ENSG00000153930","ANKFN1","protein_coding","17",55882301,56511659,4
"ENSG00000183691","NOG","protein_coding","17",56593699,56595590,6
"ENSG00000214226","C17orf67","protein_coding","17",56791913,56838773,14
"ENSG00000153933","DGKE","protein_coding","17",56834099,56869567,1
"ENSG00000212469","RNU6-1158P","snRNA","17",56871170,56871276,15
"ENSG00000121060","TRIM25","protein_coding","17",56887909,56914038,12
"ENSG00000284542","MIR3614","miRNA","17",56891270,56891355,19
"ENSG00000121058","COIL","protein_coding","17",56938187,56961054,2
"ENSG00000121064","SCPEP1","protein_coding","17",56978105,57006768,2
"ENSG00000121057","AKAP1","protein_coding","17",57085092,57121349,6
"ENSG00000153944","MSI2","protein_coding","17",57255851,57684685,2
"ENSG00000242889","RN7SL449P","misc_RNA","17",57618108,57618393,19
"ENSG00000238447","RNU7-134P","snRNA","17",57685529,57685592,18
"ENSG00000166329","CCDC182","protein_coding","17",57744481,57745312,15
"ENSG00000222976","RN7SKP94","misc_RNA","17",57789449,57789732,16
"ENSG00000181610","MRPS23","protein_coding","17",57834781,57850056,7
"ENSG00000180891","CUEDC1","protein_coding","17",57861243,57955323,6
"ENSG00000136451","VEZF1","protein_coding","17",57971547,57988259,12
"ENSG00000136450","SRSF1","protein_coding","17",58003360,58007346,2
"ENSG00000264364","DYNLL2","protein_coding","17",58083415,58095536,1
"ENSG00000141194","OR4D1","protein_coding","17",58148449,58159555,15
"ENSG00000255713","OR4D2","protein_coding","17",58166982,58171411,17
"ENSG00000121053","EPX","protein_coding","17",58192737,58205174,1
"ENSG00000011143","MKS1","protein_coding","17",58205437,58219605,1
"ENSG00000167419","LPO","protein_coding","17",58218548,58268518,1
"ENSG00000005381","MPO","protein_coding","17",58269856,58280935,1
"ENSG00000005379","TSPOAP1","protein_coding","17",58301228,58328760,4
"ENSG00000284353","MIR142","miRNA","17",58331232,58331318,12
"ENSG00000264399","MIR4736","miRNA","17",58335976,58336022,19
"ENSG00000213246","SUPT4H1","protein_coding","17",58345175,58353093,1
"ENSG00000108375","RNF43","protein_coding","17",58352500,58417595,2
"ENSG00000176160","HSF5","protein_coding","17",58420167,58488384,2
"ENSG00000108389","MTMR4","protein_coding","17",58489529,58517905,1
"ENSG00000108387","SEPT4","protein_coding","17",58520250,58540818,12
"ENSG00000181013","C17orf47","protein_coding","17",58541587,58544368,15
"ENSG00000121101","TEX14","protein_coding","17",58556678,58692055,9
"ENSG00000199426","RNU1-108P","snRNA","17",58666537,58666697,13
"ENSG00000206917","RNU1-52P","snRNA","17",58677574,58677737,17
"ENSG00000200997","RNU1-85P","snRNA","17",58679527,58679690,13
"ENSG00000108384","RAD51C","protein_coding","17",58692573,58735611,1
"ENSG00000175175","PPM1E","protein_coding","17",58755869,58985176,1
"ENSG00000251865","RNU6-518P","snRNA","17",58835899,58835994,17
"ENSG00000108395","TRIM37","protein_coding","17",58982638,59106921,1
"ENSG00000263558","RN7SL716P","misc_RNA","17",59059226,59059493,19
"ENSG00000182628","SKA2","protein_coding","17",59109951,59155269,12
"ENSG00000252212","RNU2-58P","snRNA","17",59129276,59129458,15
"ENSG00000211514","MIR454","miRNA","17",59137758,59137872,12
"ENSG00000207996","MIR301A","miRNA","17",59151136,59151221,12
"ENSG00000068489","PRR11","protein_coding","17",59155499,59204705,6
"ENSG00000167447","SMG8","protein_coding","17",59209400,59215247,3
"ENSG00000153982","GDPD1","protein_coding","17",59220467,59275967,1
"ENSG00000175155","YPEL2","protein_coding","17",59331689,59401729,1
"ENSG00000263857","MIR4729","miRNA","17",59366083,59366154,19
"ENSG00000200889","RNU4-13P","snRNA","17",59537359,59537499,14
"ENSG00000108406","DHX40","protein_coding","17",59565525,59608345,9
"ENSG00000141367","CLTC","protein_coding","17",59619689,59696956,1
"ENSG00000141378","PTRH2","protein_coding","17",59674636,59707626,1
"ENSG00000062716","VMP1","protein_coding","17",59707192,59842255,1
"ENSG00000201524","RNU6-450P","snRNA","17",59847438,59847544,15
"ENSG00000108423","TUBD1","protein_coding","17",59859482,59892945,1
"ENSG00000108443","RPS6KB1","protein_coding","17",59893046,59950564,1
"ENSG00000189050","RNFT1","protein_coding","17",59952240,59964761,2
"ENSG00000068097","HEATR6","protein_coding","17",60043194,60078931,2
"ENSG00000261040","WFDC21P","transcribed_unitary_pseudogene","17",60083566,60091885,18
"ENSG00000167434","CA4","protein_coding","17",60149936,60170899,1
"ENSG00000170832","USP32","protein_coding","17",60179094,60422470,1
"ENSG00000252577","SCARNA20","scaRNA","17",60231516,60231646,14
"ENSG00000141371","C17orf64","protein_coding","17",60392429,60431421,15
"ENSG00000062725","APPBP2","protein_coding","17",60443149,60526219,6
"ENSG00000170836","PPM1D","protein_coding","17",60600183,60666280,1
"ENSG00000200013","RNU6-623P","snRNA","17",60662333,60662437,15
"ENSG00000141376","BCAS3","protein_coding","17",60677453,61392838,2
"ENSG00000239932","RN7SL606P","misc_RNA","17",60696313,60696605,19
"ENSG00000264322","RN7SL448P","misc_RNA","17",60899891,60900185,19
"ENSG00000121068","TBX2","protein_coding","17",61399896,61409466,7
"ENSG00000187013","C17orf82","lincRNA","17",61411751,61413280,19
"ENSG00000121075","TBX4","protein_coding","17",61452404,61485110,12
"ENSG00000253506","NACA2","protein_coding","17",61590426,61591202,3
"ENSG00000136492","BRIP1","protein_coding","17",61681266,61863521,1
"ENSG00000108506","INTS2","protein_coding","17",61865367,61928016,2
"ENSG00000108510","MED13","protein_coding","17",61942605,62065282,12
"ENSG00000242398","RN7SL800P","misc_RNA","17",62005737,62006016,19
"ENSG00000172421","EFCAB3","protein_coding","17",62343941,62416479,14
"ENSG00000251981","RNU7-52P","snRNA","17",62383104,62383166,14
"ENSG00000087995","METTL2A","protein_coding","17",62423867,62450822,1
"ENSG00000146872","TLK2","protein_coding","17",62458658,62615481,1
"ENSG00000011028","MRC2","protein_coding","17",62627401,62693597,12
"ENSG00000199697","RNU6-446P","snRNA","17",62683905,62684010,18
"ENSG00000173838","MARCH10","protein_coding","17",62701314,62808344,14
"ENSG00000207552","MIR633","miRNA","17",62944215,62944312,19
"ENSG00000170921","TANC2","protein_coding","17",63009556,63427699,12
"ENSG00000008283","CYB561","protein_coding","17",63432304,63446378,2
"ENSG00000159640","ACE","protein_coding","17",63477061,63498380,6
"ENSG00000224353","ACE3P","transcribed_unprocessed_pseudogene","17",63507056,63519806,18
"ENSG00000173826","KCNH6","protein_coding","17",63523334,63548977,1
"ENSG00000136485","DCAF7","protein_coding","17",63550461,63594266,1
"ENSG00000200560","RNU6-288P","snRNA","17",63573242,63573345,14
"ENSG00000136463","TACO1","protein_coding","17",63600872,63608365,1
"ENSG00000198909","MAP3K3","protein_coding","17",63622415,63696303,1
"ENSG00000266173","STRADA","protein_coding","17",63682336,63741986,6
"ENSG00000136490","LIMD2","protein_coding","17",63695902,63701172,2
"ENSG00000108588","CCDC47","protein_coding","17",63745250,63776351,2
"ENSG00000198231","DDX42","protein_coding","17",63773603,63819317,2
"ENSG00000108592","FTSJ3","protein_coding","17",63819433,63830012,1
"ENSG00000087191","PSMC5","protein_coding","17",63827152,63832026,1
"ENSG00000108604","SMARCD2","protein_coding","17",63832081,63843065,2
"ENSG00000240280","TCAM1P","transcribed_unitary_pseudogene","17",63849292,63864379,18
"ENSG00000213218","CSH2","protein_coding","17",63872012,63873766,12
"ENSG00000136487","GH2","protein_coding","17",63880215,63881935,12
"ENSG00000136488","CSH1","protein_coding","17",63894909,63896661,12
"ENSG00000204414","CSHL1","protein_coding","17",63909597,63918838,12
"ENSG00000259384","GH1","protein_coding","17",63917200,63918838,12
"ENSG00000007312","CD79B","protein_coding","17",63928740,63932354,12
"ENSG00000007314","SCN4A","protein_coding","17",63938554,63972918,12
"ENSG00000224383","PRR29","protein_coding","17",63998351,64004304,13
"ENSG00000108622","ICAM2","protein_coding","17",64002594,64020634,15
"ENSG00000178607","ERN1","protein_coding","17",64039142,64130819,2
"ENSG00000266402","SNHG25","lincRNA","17",64145970,64146476,15
"ENSG00000199753","SNORD104","snoRNA","17",64146083,64146152,14
"ENSG00000277887","SNORA50C","snoRNA","17",64146339,64146471,14
"ENSG00000136478","TEX2","protein_coding","17",64147227,64263301,2
"ENSG00000261371","PECAM1","protein_coding","17",64319415,64413776,12
"ENSG00000271605","MILR1","protein_coding","17",64449037,64468643,14
"ENSG00000256525","POLG2","protein_coding","17",64477785,64497036,6
"ENSG00000108654","DDX5","protein_coding","17",64499616,64508199,1
"ENSG00000284564","MIR3064","miRNA","17",64500774,64500839,17
"ENSG00000284368","MIR5047","miRNA","17",64501214,64501313,19
"ENSG00000258890","CEP95","protein_coding","17",64506588,64542461,1
"ENSG00000108854","SMURF2","protein_coding","17",64542295,64662068,1
"ENSG00000252242","RNU7-115P","snRNA","17",64825765,64825819,14
"ENSG00000176809","LRRC37A3","protein_coding","17",64854312,64919480,15
"ENSG00000264840","RN7SL404P","misc_RNA","17",64871504,64871784,19
"ENSG00000120063","GNA13","protein_coding","17",65010715,65056839,7
"ENSG00000108370","RGS9","protein_coding","17",65100812,65227703,12
"ENSG00000168646","AXIN2","protein_coding","17",65528563,65561647,12
"ENSG00000154240","CEP112","protein_coding","17",65635538,66192084,6
"ENSG00000091583","APOH","protein_coding","17",66212033,66256525,12
"ENSG00000252653","RNA5SP444","rRNA","17",66267743,66267848,16
"ENSG00000154229","PRKCA","protein_coding","17",66302636,66810743,1
"ENSG00000244044","RN7SL735P","misc_RNA","17",66364029,66364320,18
"ENSG00000252685","RNU6-928P","snRNA","17",66638271,66638374,17
"ENSG00000251698","RNA5SP445","rRNA","17",66639269,66639383,16
"ENSG00000207943","MIR634","miRNA","17",66787072,66787168,19
"ENSG00000075429","CACNG5","protein_coding","17",66835117,66885486,7
"ENSG00000251764","RNA5SP446","rRNA","17",66895491,66895572,16
"ENSG00000075461","CACNG4","protein_coding","17",66964910,67033398,12
"ENSG00000108878","CACNG1","protein_coding","17",67044590,67056797,12
"ENSG00000198265","HELZ","protein_coding","17",67070438,67245989,7
"ENSG00000200619","RNA5SP447","rRNA","17",67268110,67268228,15
"ENSG00000197170","PSMD12","protein_coding","17",67337916,67366627,1
"ENSG00000154217","PITPNC1","protein_coding","17",67377281,67697261,1
"ENSG00000244610","RN7SL756P","misc_RNA","17",67457023,67457290,19
"ENSG00000263690","MIR548D2","miRNA","17",67471489,67471585,19
"ENSG00000207688","MIR548AA2","miRNA","17",67471489,67471585,19
"ENSG00000130935","NOL11","protein_coding","17",67717833,67744531,6
"ENSG00000200394","SNORA38B","snoRNA","17",67740669,67740799,12
"ENSG00000171634","BPTF","protein_coding","17",67825524,67984378,2
"ENSG00000265052","RN7SL622P","misc_RNA","17",67977698,67977972,19
"ENSG00000186665","C17orf58","protein_coding","17",67991101,67996431,12
"ENSG00000182481","KPNA2","protein_coding","17",68035519,68046842,1
"ENSG00000196704","AMZ2","protein_coding","17",68247574,68257164,1
"ENSG00000141337","ARSG","protein_coding","17",68259182,68422731,4
"ENSG00000108932","SLC16A6","protein_coding","17",68267026,68291267,3
"ENSG00000070540","WIPI1","protein_coding","17",68420948,68457513,1
"ENSG00000207561","MIR635","miRNA","17",68424451,68424548,19
"ENSG00000108946","PRKAR1A","protein_coding","17",68511780,68551319,1
"ENSG00000108950","FAM20A","protein_coding","17",68535113,68601389,12
"ENSG00000141338","ABCA8","protein_coding","17",68867292,68955392,1
"ENSG00000154258","ABCA9","protein_coding","17",68974488,69061064,1
"ENSG00000154262","ABCA6","protein_coding","17",69078702,69141888,1
"ENSG00000154263","ABCA10","protein_coding","17",69147214,69244846,1
"ENSG00000154265","ABCA5","protein_coding","17",69244311,69327244,1
"ENSG00000108984","MAP2K6","protein_coding","17",69414698,69553861,1
"ENSG00000153822","KCNJ16","protein_coding","17",70053429,70135608,12
"ENSG00000123700","KCNJ2","protein_coding","17",70168673,70180048,1
"ENSG00000238759","RNU7-155P","snRNA","17",71298156,71298218,19
"ENSG00000125398","SOX9","protein_coding","17",72121020,72126420,6
"ENSG00000133195","SLC39A11","protein_coding","17",72645949,73092712,1
"ENSG00000200783","RN7SKP180","misc_RNA","17",72663823,72664152,15
"ENSG00000180616","SSTR2","protein_coding","17",73165012,73176633,7
"ENSG00000166685","COG1","protein_coding","17",73192632,73208507,2
"ENSG00000133193","FAM104A","protein_coding","17",73207353,73236753,14
"ENSG00000141219","C17orf80","protein_coding","17",73232233,73248947,15
"ENSG00000187959","CPSF4L","protein_coding","17",73248449,73262352,1
"ENSG00000179604","CDC42EP4","protein_coding","17",73283624,73312175,12
"ENSG00000069188","SDK2","protein_coding","17",73334384,73644089,7
"ENSG00000172809","RPL38","protein_coding","17",74203582,74210655,1
"ENSG00000141540","TTYH2","protein_coding","17",74213514,74262020,6
"ENSG00000171595","DNAI2","protein_coding","17",74274247,74314884,1
"ENSG00000196169","KIF19","protein_coding","17",74326210,74355820,1
"ENSG00000204347","BTBD17","protein_coding","17",74356416,74361946,7
"ENSG00000257008","GPR142","protein_coding","17",74367407,74372622,12
"ENSG00000200021","RNA5SP448","rRNA","17",74417594,74417704,16
